timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1673162495493,898,html,200,OK,tidal_users 1-53,text,true,,97948,135,3,3,https://www.w3schools.com/html/default.asp,92,0,0
1673162495978,560,html,200,OK,tidal_users 1-54,text,true,,97948,135,3,3,https://www.w3schools.com/html/default.asp,88,0,0
1673162496116,651,HomePage,200,OK,tidal_users 1-55,text,true,,119682,119,4,4,https://www.w3schools.com/,280,0,188
1673162496391,377,css,200,OK,tidal_users 1-53,text,true,,101127,134,4,4,https://www.w3schools.com/css/default.asp,98,0,0
1673162496767,183,html,200,OK,tidal_users 1-55,text,true,,97948,135,3,3,https://www.w3schools.com/html/default.asp,93,0,0
1673162496617,395,HomePage,200,OK,tidal_users 1-56,text,true,,119682,119,3,3,https://www.w3schools.com/,296,0,199
1673162496538,653,css,200,OK,tidal_users 1-54,text,true,,101127,134,4,4,https://www.w3schools.com/css/default.asp,90,0,0
1673162496950,278,css,200,OK,tidal_users 1-55,text,true,,101127,134,3,3,https://www.w3schools.com/css/default.asp,94,0,0
1673162497116,379,HomePage,200,OK,tidal_users 1-57,text,true,,119682,119,2,2,https://www.w3schools.com/,283,0,190
1673162497012,712,html,200,OK,tidal_users 1-56,text,true,,97948,135,3,3,https://www.w3schools.com/html/default.asp,96,0,0
1673162497616,393,HomePage,200,OK,tidal_users 1-58,text,true,,119682,119,3,3,https://www.w3schools.com/,294,0,197
1673162497495,592,html,200,OK,tidal_users 1-57,text,true,,97948,135,3,3,https://www.w3schools.com/html/default.asp,93,0,0
1673162497724,621,css,200,OK,tidal_users 1-56,text,true,,101127,134,4,4,https://www.w3schools.com/css/default.asp,97,0,0
1673162498116,394,HomePage,200,OK,tidal_users 1-59,text,true,,119682,119,3,3,https://www.w3schools.com/,294,0,197
1673162498088,466,css,200,OK,tidal_users 1-57,text,true,,101127,134,3,3,https://www.w3schools.com/css/default.asp,94,0,0
1673162498009,673,html,200,OK,tidal_users 1-58,text,true,,97948,135,3,3,https://www.w3schools.com/html/default.asp,97,0,0
1673162498616,359,HomePage,200,OK,tidal_users 1-60,text,true,,119682,119,3,3,https://www.w3schools.com/,268,0,179
1673162498682,390,css,200,OK,tidal_users 1-58,text,true,,101127,134,3,3,https://www.w3schools.com/css/default.asp,98,0,0
1673162498511,933,html,200,OK,tidal_users 1-59,text,true,,97948,135,3,3,https://www.w3schools.com/html/default.asp,96,0,0
1673162499116,379,HomePage,200,OK,tidal_users 1-61,text,true,,119682,119,3,3,https://www.w3schools.com/,284,0,191
1673162498975,563,html,200,OK,tidal_users 1-60,text,true,,97948,135,3,3,https://www.w3schools.com/html/default.asp,92,0,0
1673162499615,395,HomePage,200,OK,tidal_users 1-62,text,true,,119682,119,4,4,https://www.w3schools.com/,296,0,199
1673162499445,618,css,200,OK,tidal_users 1-59,text,true,,101127,134,4,4,https://www.w3schools.com/css/default.asp,97,0,0
1673162499495,587,html,200,OK,tidal_users 1-61,text,true,,97948,135,3,3,https://www.w3schools.com/html/default.asp,93,0,0
1673162499538,562,css,200,OK,tidal_users 1-60,text,true,,101127,134,3,3,https://www.w3schools.com/css/default.asp,89,0,0
1673162500083,369,css,200,OK,tidal_users 1-61,text,true,,101127,134,3,3,https://www.w3schools.com/css/default.asp,93,0,0
1673162500114,377,HomePage,200,OK,tidal_users 1-63,text,true,,119682,119,2,2,https://www.w3schools.com/,281,0,189
1673162500010,579,html,200,OK,tidal_users 1-62,text,true,,97948,135,2,2,https://www.w3schools.com/html/default.asp,97,0,0
1673162500616,377,HomePage,200,OK,tidal_users 1-64,text,true,,119682,119,3,3,https://www.w3schools.com/,283,0,191
1673162500491,586,html,200,OK,tidal_users 1-63,text,true,,97948,135,3,3,https://www.w3schools.com/html/default.asp,92,0,0
1673162500589,712,css,200,OK,tidal_users 1-62,text,true,,101127,134,4,4,https://www.w3schools.com/css/default.asp,97,0,0
1673162501077,298,css,200,OK,tidal_users 1-63,text,true,,101127,134,3,3,https://www.w3schools.com/css/default.asp,94,0,0
1673162501115,374,HomePage,200,OK,tidal_users 1-65,text,true,,119682,119,2,2,https://www.w3schools.com/,280,0,188
1673162500993,665,html,200,OK,tidal_users 1-64,text,true,,97948,135,3,3,https://www.w3schools.com/html/default.asp,93,0,0
1673162501615,377,HomePage,200,OK,tidal_users 1-66,text,true,,119682,119,3,3,https://www.w3schools.com/,281,0,189
1673162501659,640,css,200,OK,tidal_users 1-64,text,true,,101127,134,4,4,https://www.w3schools.com/css/default.asp,94,0,0
1673162501489,891,html,200,OK,tidal_users 1-65,text,true,,97948,135,3,3,https://www.w3schools.com/html/default.asp,92,0,0
1673162501992,586,html,200,OK,tidal_users 1-66,text,true,,97948,135,3,3,https://www.w3schools.com/html/default.asp,93,0,0
1673162502115,777,HomePage,200,OK,tidal_users 1-67,text,true,,119682,119,4,4,https://www.w3schools.com/,295,0,198
1673162502380,735,css,200,OK,tidal_users 1-65,text,true,,101127,134,5,5,https://www.w3schools.com/css/default.asp,93,0,0
1673162502578,592,css,200,OK,tidal_users 1-66,text,true,,101127,134,4,4,https://www.w3schools.com/css/default.asp,95,0,0
1673162502615,845,HomePage,200,OK,tidal_users 1-68,text,true,,119682,119,3,3,https://www.w3schools.com/,280,0,187
1673162503115,360,HomePage,200,OK,tidal_users 1-69,text,true,,119682,119,3,3,https://www.w3schools.com/,269,0,181
1673162502893,676,html,200,OK,tidal_users 1-67,text,true,,97948,135,3,3,https://www.w3schools.com/html/default.asp,99,0,0
1673162503569,202,css,200,OK,tidal_users 1-67,text,true,,101127,134,4,4,https://www.w3schools.com/css/default.asp,97,0,0
1673162503615,395,HomePage,200,OK,tidal_users 1-70,text,true,,119682,119,3,3,https://www.w3schools.com/,295,0,198
